172.70.247.11 - - [23/Mar/2026:22:03:53 +0000] "GET /wp-admin/setup-config.php HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.71.144.145 - - [23/Mar/2026:22:03:57 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/1.1" 404 125 "-" "https://fruitfulnetworkdevelopment.com/wordpress/wp-admin/setup-config.php"
172.68.10.223 - - [23/Mar/2026:22:05:22 +0000] "GET /wp-admin/setup-config.php HTTP/1.1" 404 125 "-" "https://fruitfulnetworkdevelopment.com/wp-admin/setup-config.php"
172.71.184.21 - - [23/Mar/2026:22:06:06 +0000] "GET /wordpress/wp-admin/setup-config.php HTTP/1.1" 404 125 "-" "http://fruitfulnetworkdevelopment.com/wordpress/wp-admin/setup-config.php"
43.130.228.73 - - [23/Mar/2026:22:24:18 +0000] "GET / HTTP/1.1" 200 5966 "http://fruitfulnetworkdevelopment.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
92.222.104.223 - - [23/Mar/2026:22:33:37 +0000] "GET /robots.txt HTTP/1.1" 404 125 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
15.235.27.78 - - [23/Mar/2026:22:33:38 +0000] "GET /subpages/checkout.html HTTP/1.1" 304 0 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
199.45.154.120 - - [24/Mar/2026:00:25:15 +0000] "GET / HTTP/1.1" 200 5966 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
199.45.154.120 - - [24/Mar/2026:00:25:19 +0000] "GET /favicon.svg HTTP/1.1" 200 644 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
199.45.154.120 - - [24/Mar/2026:00:25:20 +0000] "GET /favicon.ico HTTP/1.1" 404 125 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
43.135.172.89 - - [24/Mar/2026:00:33:37 +0000] "GET / HTTP/1.1" 200 5966 "http://www.fruitfulnetworkdevelopment.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
24.199.95.49 - - [24/Mar/2026:02:48:30 +0000] "GET / HTTP/1.1" 200 5966 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
24.199.95.49 - - [24/Mar/2026:02:48:30 +0000] "GET /favicon.svg HTTP/1.1" 200 644 "https://www.fruitfulnetworkdevelopment.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
203.55.131.3 - - [24/Mar/2026:02:53:58 +0000] "GET / HTTP/1.1" 200 5966 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
36.65.70.98 - - [24/Mar/2026:02:59:20 +0000] "POST /xmlrpc.php HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7; arm64) AppleWebKit/537.36 (KHTML, like Gecko) Opera/70.0.0.0 Safari/537.36"
43.163.104.54 - - [24/Mar/2026:03:22:54 +0000] "GET / HTTP/1.1" 200 5966 "http://fruitfulnetworkdevelopment.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
5.133.192.88 - - [24/Mar/2026:05:08:10 +0000] "GET / HTTP/1.1" 200 5966 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
5.133.192.88 - - [24/Mar/2026:05:08:11 +0000] "GET /favicon.svg HTTP/1.1" 200 644 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
60.188.57.0 - - [24/Mar/2026:05:13:11 +0000] "GET / HTTP/1.1" 200 5966 "http://www.fruitfulnetworkdevelopment.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
23.101.4.52 - - [24/Mar/2026:05:20:45 +0000] "GET /rip.php HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
23.101.4.52 - - [24/Mar/2026:05:20:45 +0000] "GET /ms-edit.php HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
23.101.4.52 - - [24/Mar/2026:05:20:46 +0000] "GET /about.php HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
23.101.4.52 - - [24/Mar/2026:05:20:46 +0000] "GET /wp-content/plugins/hello-dolly/ HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
23.101.4.52 - - [24/Mar/2026:05:20:46 +0000] "GET /wp-content/themes/admin.php HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
23.101.4.52 - - [24/Mar/2026:05:20:46 +0000] "GET /admin.php HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
23.101.4.52 - - [24/Mar/2026:05:20:46 +0000] "GET /ioxi-o.php HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
23.101.4.52 - - [24/Mar/2026:05:20:47 +0000] "GET /index/function.php HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
23.101.4.52 - - [24/Mar/2026:05:20:47 +0000] "GET /adminfuns.php HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
